OrderID,ShipmentID,CustomerID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,OriginRegion,DestinationRegion,Distance_km,ShippingMode,CarrierType,ProductCategory,Priority,Weight_kg,Volume_m3,ShipmentStatus,ShippingCost_USD,Revenue_USD,Profit_USD,CustomerRating,InsuranceRequired,CustomsCleared
  ORD-106998 ,  SHP-506998 ,  CUST-1806 ,  2022-07-20 ,  2022-07-26 ,  2022-07-25 ,  Asiaa ,  Asiaa ,1341.0,  Raail ,  3rd Paarty Logistics ,  Maachinery ,  Medium ,1339.35,3.6,  Delivered ,716.42,916.83,200.41,5,  No ,  naan 
  ORD-106999 ,  SHP-506999 ,  CUST-1707 ,  2023-03-30 ,  2023-06-27 ,  2023-06-27 ,  South Americaa ,  Africaa ,17371.0,  Seaa ,  Internaal Fleet ,  Maachinery ,  Low ,3566.8,27.96,  Delivered ,2115.13,2978.94,863.81,5,  Yes ,  Yes 
  ORD-107000 ,  SHP-507000 ,  CUST-1186 ,  2023-05-24 ,  2023-06-05 ,  2023-06-03 ,  Africaa ,  Africaa ,7885.0,  Air ,  Internaal Fleet ,  Electronics ,  Medium ,71.57,0.68,  Delivered ,436.86,572.7,135.84,5,  Yes ,  naan 
  ORD-107001 ,  SHP-507001 ,  CUST-1344 ,  2022-12-28 ,  2023-01-05 ,  2023-01-04 ,  South Americaa ,  South Americaa ,2809.0,  Raail ,  3rd Paarty Logistics ,  Electronics ,  High ,52.87,0.35,  Delivered ,68.19,88.07,19.88,5,  Yes ,  naan 
  ORD-107002 ,  SHP-507002 ,  CUST-1223 ,  2022-07-11 ,  2022-07-15 ,  2022-07-21 ,  South Americaa ,  South Americaa ,744.0,  Roaad ,  Internaal Fleet ,  Clothing ,  Medium ,622.02,2.27,  Delaayed ,344.86,416.38,71.52,2,  No ,  naan 
  ORD-107003 ,  SHP-507003 ,  CUST-1829 ,  2023-06-14 ,  2023-06-24 ,  2023-06-24 ,  Africaa ,  Africaa ,2914.0,  Raail ,  3rd Paarty Logistics ,  Clothing ,  Low ,914.41,12.13,  Delivered ,601.87,865.36,263.49,4,  No ,  naan 
  ORD-107004 ,  SHP-507004 ,  CUST-1487 ,  2022-06-12 ,  2022-06-19 ,  2022-06-18 ,  Oceaaniaa ,  Oceaaniaa ,2613.0,  Raail ,  3rd Paarty Logistics ,  Clothing ,  High ,18.28,0.12,  Delivered ,40.55,57.68,17.13,5,  Yes ,  naan 
  ORD-107005 ,  SHP-507005 ,  CUST-1908 ,  2022-10-06 ,  2022-10-14 ,  2022-10-19 ,  Africaa ,  Oceaaniaa ,5642.0,  Air ,  Internaal Fleet ,  Clothing ,  High ,771.59,3.01,  Delaayed ,907.44,1265.72,358.28,2,  Yes ,  Yes 
  ORD-107006 ,  SHP-507006 ,  CUST-1876 ,  2022-12-17 ,  2022-12-21 ,  2022-12-20 ,  Europe ,  Europe ,2177.0,  Roaad ,  Internaal Fleet ,  Furniture ,  High ,398.0,8.5,  Delivered ,411.62,513.27,101.65,5,  No ,  naan 
  ORD-107007 ,  SHP-507007 ,  CUST-1848 ,  2022-07-31 ,  2022-10-21 ,  2022-10-19 ,  Asiaa ,  South Americaa ,15950.0,  Seaa ,  3rd Paarty Logistics ,  Electronics ,  Low ,75.25,0.62,  Delivered ,91.65,120.84,29.19,4,  No ,  Yes 
  ORD-107008 ,  SHP-507008 ,  CUST-1228 ,  2022-05-15 ,  2022-05-19 ,  2022-05-19 ,  Africaa ,  Africaa ,1141.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Medium ,32.07,0.48,  Delivered ,37.94,48.06,10.12,4,  Yes ,  naan 
  ORD-107009 ,  SHP-507009 ,  CUST-1389 ,  2023-12-02 ,  2023-12-06 ,  2023-12-05 ,  South Americaa ,  South Americaa ,293.0,  Roaad ,  Internaal Fleet ,  Clothing ,  Medium ,625.2,2.85,  Delivered ,345.51,439.1,93.59,4,  Yes ,  naan 
  ORD-107010 ,  SHP-507010 ,  CUST-1978 ,  2023-05-23 ,  2023-08-19 ,  2023-08-18 ,  Africaa ,  Oceaaniaa ,17516.0,  Seaa ,  3rd Paarty Logistics ,  Perishaables ,  High ,572.29,5.54,  Delivered ,512.33,600.27,87.94,4,  Yes ,  Yes 
  ORD-107011 ,  SHP-507011 ,  CUST-1588 ,  2023-04-30 ,  2023-05-05 ,  2023-05-03 ,  Asiaa ,  Asiaa ,1373.0,  Roaad ,  Internaal Fleet ,  Clothing ,  Medium ,283.91,1.25,  Delivered ,175.05,208.66,33.61,5,  Yes ,  naan 
  ORD-107012 ,  SHP-507012 ,  CUST-1187 ,  2023-11-28 ,  2023-12-01 ,  2023-12-01 ,  North Americaa ,  North Americaa ,1393.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  Criticaal ,963.0,3.36,  Delivered ,696.85,1002.31,305.46,5,  No ,  naan 
  ORD-107013 ,  SHP-507013 ,  CUST-1857 ,  2023-12-09 ,  2023-12-26 ,  2023-12-24 ,  Oceaaniaa ,  Africaa ,11488.0,  Air ,  Internaal Fleet ,  Maachinery ,  Medium ,2838.46,7.76,  Delivered ,2071.19,2760.95,689.76,5,  Yes ,  Yes 
  ORD-107014 ,  SHP-507014 ,  CUST-1269 ,  2023-06-11 ,  2023-06-16 ,  2023-06-20 ,  South Americaa ,  South Americaa ,2420.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  Criticaal ,39.16,0.15,  Delaayed ,74.56,85.89,11.33,2,  No ,  naan 
  ORD-107015 ,  SHP-507015 ,  CUST-1606 ,  2023-01-21 ,  2023-01-24 ,  2023-01-23 ,  North Americaa ,  North Americaa ,1701.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,481.39,1.96,  Delivered ,371.58,517.52,145.94,4,  Yes ,  naan 
  ORD-107016 ,  SHP-507016 ,  CUST-1309 ,  2023-11-18 ,  2023-11-30 ,  2023-11-28 ,  North Americaa ,  North Americaa ,3833.0,  Raail ,  Internaal Fleet ,  Maachinery ,  Low ,525.12,1.46,  Delivered ,307.79,362.0,54.21,5,  Yes ,  naan 
  ORD-107017 ,  SHP-507017 ,  CUST-1131 ,  2023-04-04 ,  2023-05-27 ,  2023-05-25 ,  Asiaa ,  Asiaa ,10584.0,  Seaa ,  Internaal Fleet ,  Perishaables ,  High ,599.03,5.44,  Delivered ,501.4,683.13,181.73,5,  Yes ,  naan 
  ORD-107018 ,  SHP-507018 ,  CUST-1550 ,  2022-04-07 ,  2022-04-12 ,  naan ,  Oceaaniaa ,  North Americaa ,2251.0,  Air ,  Internaal Fleet ,  Maachinery ,  Medium ,2063.67,12.88,  Caancelled ,1273.21,1701.33,428.12,1,  No ,  Yes 
  ORD-107019 ,  SHP-507019 ,  CUST-1071 ,  2022-01-14 ,  2022-01-18 ,  2022-01-17 ,  Africaa ,  Africaa ,618.0,  Roaad ,  3rd Paarty Logistics ,  Clothing ,  Low ,430.16,3.25,  Delivered ,256.82,300.19,43.37,5,  No ,  naan 
  ORD-107020 ,  SHP-507020 ,  CUST-1792 ,  2022-06-04 ,  2022-06-23 ,  2022-06-24 ,  North Americaa ,  Africaa ,13531.0,  Air ,  Internaal Fleet ,  Clothing ,  Medium ,539.16,2.13,  Delaayed ,967.38,1266.57,299.19,3,  No ,  Yes 
  ORD-107021 ,  SHP-507021 ,  CUST-1844 ,  2023-11-09 ,  2023-11-18 ,  2023-11-20 ,  Europe ,  Europe ,3428.0,  Raail ,  3rd Paarty Logistics ,  Perishaables ,  High ,982.45,8.7,  Delaayed ,787.41,916.73,129.32,2,  Yes ,  naan 
  ORD-107022 ,  SHP-507022 ,  CUST-1671 ,  2023-09-08 ,  2023-09-21 ,  2023-09-19 ,  Africaa ,  Oceaaniaa ,10358.0,  Air ,  Internaal Fleet ,  Maachinery ,  High ,979.29,4.48,  Delivered ,1368.02,1599.65,231.63,5,  No ,  Yes 
  ORD-107023 ,  SHP-507023 ,  CUST-1186 ,  2023-12-25 ,  2023-12-31 ,  2023-12-30 ,  Oceaaniaa ,  Oceaaniaa ,2289.0,  Roaad ,  3rd Paarty Logistics ,  Furniture ,  Low ,88.91,1.27,  Delivered ,91.48,106.61,15.13,5,  No ,  naan 
  ORD-107024 ,  SHP-507024 ,  CUST-1485 ,  2022-05-10 ,  2022-05-12 ,  2022-05-10 ,  South Americaa ,  South Americaa ,242.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,506.11,2.47,  Delivered ,365.79,448.69,82.9,4,  Yes ,  naan 
  ORD-107025 ,  SHP-507025 ,  CUST-1190 ,  2022-01-04 ,  2022-02-26 ,  2022-02-25 ,  Africaa ,  Europe ,10518.0,  Seaa ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,159.11,0.67,  Delivered ,153.15,212.96,59.81,4,  Yes ,  Yes 
  ORD-107026 ,  SHP-507026 ,  CUST-1421 ,  2022-06-01 ,  2022-06-08 ,  2022-06-07 ,  Asiaa ,  Europe ,5120.0,  Air ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  Criticaal ,973.85,5.71,  Delivered ,1040.01,1309.1,269.09,5,  Yes ,  Yes 
  ORD-107027 ,  SHP-507027 ,  CUST-1119 ,  2023-10-11 ,  2023-10-15 ,  2023-10-14 ,  Asiaa ,  Asiaa ,151.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Low ,96.28,1.8,  Delivered ,68.41,91.8,23.39,5,  Yes ,  naan 
  ORD-107028 ,  SHP-507028 ,  CUST-1219 ,  2023-10-21 ,  2023-10-23 ,  2023-10-23 ,  South Americaa ,  South Americaa ,712.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  High ,45.37,0.16,  Delivered ,45.41,53.92,8.51,4,  No ,  naan 
  ORD-107029 ,  SHP-507029 ,  CUST-1052 ,  2022-07-09 ,  2022-09-22 ,  2022-09-21 ,  South Americaa ,  Asiaa ,14504.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Medium ,356.13,11.37,  Delivered ,335.28,479.4,144.12,4,  No ,  Yes 
  ORD-107030 ,  SHP-507030 ,  CUST-1733 ,  2023-11-12 ,  2023-11-17 ,  2023-11-16 ,  South Americaa ,  South Americaa ,1041.0,  Raail ,  3rd Paarty Logistics ,  Clothing ,  Low ,370.24,2.09,  Delivered ,214.37,278.95,64.58,4,  Yes ,  naan 
  ORD-107031 ,  SHP-507031 ,  CUST-1450 ,  2022-05-08 ,  2022-06-10 ,  2022-06-08 ,  Asiaa ,  North Americaa ,6025.0,  Seaa ,  Internaal Fleet ,  Maachinery ,  Medium ,3661.87,10.39,  Delivered ,1952.86,2260.2,307.34,5,  No ,  Yes 
  ORD-107032 ,  SHP-507032 ,  CUST-1411 ,  2023-08-27 ,  2023-08-31 ,  2023-08-29 ,  Oceaaniaa ,  Oceaaniaa ,316.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Medium ,9.18,0.08,  Delivered ,10.13,13.28,3.15,4,  No ,  naan 
  ORD-107033 ,  SHP-507033 ,  CUST-1642 ,  2023-08-12 ,  2023-08-14 ,  2023-08-13 ,  Oceaaniaa ,  Oceaaniaa ,211.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  High ,2645.2,9.47,  Delivered ,1846.62,2225.84,379.22,4,  No ,  naan 
  ORD-107034 ,  SHP-507034 ,  CUST-1236 ,  2023-04-01 ,  2023-04-11 ,  2023-04-10 ,  Africaa ,  Europe ,5773.0,  Air ,  Internaal Fleet ,  Clothing ,  Low ,513.45,3.16,  Delivered ,576.94,697.37,120.43,4,  No ,  Yes 
  ORD-107035 ,  SHP-507035 ,  CUST-1757 ,  2022-03-19 ,  2022-03-22 ,  2022-03-20 ,  North Americaa ,  North Americaa ,1185.0,  Raail ,  Internaal Fleet ,  Perishaables ,  Criticaal ,213.46,1.27,  Delivered ,167.58,222.9,55.32,4,  No ,  naan 
  ORD-107036 ,  SHP-507036 ,  CUST-1737 ,  2023-03-10 ,  2023-04-09 ,  2023-04-08 ,  North Americaa ,  North Americaa ,5953.0,  Seaa ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,197.76,3.23,  Delivered ,193.8,236.03,42.23,5,  Yes ,  naan 
  ORD-107037 ,  SHP-507037 ,  CUST-1719 ,  2023-09-18 ,  2023-09-25 ,  2023-09-24 ,  Europe ,  Europe ,3294.0,  Air ,  3rd Paarty Logistics ,  Furniture ,  Low ,199.44,9.28,  Delivered ,357.19,433.7,76.51,4,  No ,  naan 
  ORD-107038 ,  SHP-507038 ,  CUST-1405 ,  2023-08-09 ,  2023-09-22 ,  2023-09-27 ,  Asiaa ,  Oceaaniaa ,8317.0,  Seaa ,  Internaal Fleet ,  Electronics ,  Low ,56.69,0.99,  Delaayed ,63.2,82.94,19.74,2,  Yes ,  Yes 
  ORD-107039 ,  SHP-507039 ,  CUST-1607 ,  2022-05-05 ,  2022-05-09 ,  naan ,  South Americaa ,  South Americaa ,1082.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Medium ,230.03,2.92,  Caancelled ,160.43,195.83,35.4,2,  No ,  naan 
  ORD-107040 ,  SHP-507040 ,  CUST-1421 ,  2022-07-31 ,  2022-08-04 ,  2022-08-03 ,  Oceaaniaa ,  Oceaaniaa ,958.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Medium ,24.74,0.59,  Delivered ,32.63,38.61,5.98,4,  Yes ,  naan 
  ORD-107041 ,  SHP-507041 ,  CUST-1711 ,  2022-07-12 ,  2022-07-17 ,  2022-07-17 ,  Africaa ,  Africaa ,1521.0,  Roaad ,  3rd Paarty Logistics ,  Furniture ,  Low ,343.17,11.62,  Delivered ,310.59,395.22,84.63,5,  Yes ,  naan 
  ORD-107042 ,  SHP-507042 ,  CUST-1246 ,  2023-08-11 ,  2023-08-21 ,  2023-08-20 ,  Oceaaniaa ,  Africaa ,6113.0,  Air ,  Internaal Fleet ,  Furniture ,  Low ,289.15,8.15,  Delivered ,531.7,619.75,88.05,5,  No ,  Yes 
  ORD-107043 ,  SHP-507043 ,  CUST-1071 ,  2022-08-15 ,  2022-10-05 ,  2022-10-04 ,  Asiaa ,  North Americaa ,9739.0,  Seaa ,  Internaal Fleet ,  Clothing ,  Medium ,230.54,0.84,  Delivered ,152.91,217.38,64.47,5,  No ,  Yes 
  ORD-107044 ,  SHP-507044 ,  CUST-1829 ,  2022-12-06 ,  2022-12-10 ,  2022-12-12 ,  Europe ,  Europe ,1198.0,  Roaad ,  3rd Paarty Logistics ,  Furniture ,  Medium ,117.57,2.76,  Delaayed ,104.36,134.15,29.79,2,  No ,  naan 
  ORD-107045 ,  SHP-507045 ,  CUST-1184 ,  2022-05-20 ,  2022-06-01 ,  2022-06-05 ,  Oceaaniaa ,  Oceaaniaa ,9232.0,  Air ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,177.9,1.47,  Delaayed ,734.83,847.94,113.11,3,  No ,  naan 
  ORD-107046 ,  SHP-507046 ,  CUST-1005 ,  2023-11-10 ,  2023-11-17 ,  2023-11-23 ,  North Americaa ,  North Americaa ,2684.0,  Raail ,  Internaal Fleet ,  Furniture ,  High ,160.69,4.06,  Delaayed ,185.11,225.35,40.24,2,  No ,  naan 
  ORD-107047 ,  SHP-507047 ,  CUST-1205 ,  2023-02-17 ,  2023-02-25 ,  2023-02-24 ,  Africaa ,  North Americaa ,4756.0,  Air ,  Internaal Fleet ,  Clothing ,  Medium ,644.66,2.74,  Delivered ,587.48,844.41,256.93,5,  Yes ,  Yes 
  ORD-107048 ,  SHP-507048 ,  CUST-1543 ,  2022-07-05 ,  2022-07-12 ,  naan ,  North Americaa ,  North Americaa ,2423.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Low ,2798.01,9.88,  Caancelled ,1534.17,1992.76,458.59,1,  No ,  naan 
  ORD-107049 ,  SHP-507049 ,  CUST-1610 ,  2022-11-19 ,  2023-01-30 ,  2023-01-28 ,  Africaa ,  Europe ,13948.0,  Seaa ,  3rd Paarty Logistics ,  Clothing ,  Low ,815.14,2.72,  Delivered ,476.59,599.39,122.8,5,  No ,  Yes 
  ORD-107050 ,  SHP-507050 ,  CUST-1905 ,  2022-08-03 ,  2022-08-05 ,  2022-08-09 ,  South Americaa ,  South Americaa ,1136.0,  Roaad ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,461.94,1.63,  Delaayed ,343.55,427.56,84.01,3,  Yes ,  naan 
  ORD-107051 ,  SHP-507051 ,  CUST-1386 ,  2023-08-12 ,  2023-10-28 ,  2023-10-30 ,  Africaa ,  Asiaa ,15303.0,  Seaa ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  Criticaal ,495.47,2.02,  Delaayed ,407.97,520.2,112.23,3,  Yes ,  Yes 
  ORD-107052 ,  SHP-507052 ,  CUST-1767 ,  2023-05-24 ,  2023-06-03 ,  2023-06-03 ,  South Americaa ,  Europe ,7663.0,  Air ,  Internaal Fleet ,  Perishaables ,  High ,577.49,2.13,  Delivered ,901.17,1093.6,192.43,5,  No ,  Yes 
  ORD-107053 ,  SHP-507053 ,  CUST-1698 ,  2022-03-16 ,  2022-04-16 ,  2022-04-19 ,  Asiaa ,  Africaa ,5796.0,  Seaa ,  Internaal Fleet ,  Clothing ,  Medium ,454.22,2.03,  Delaayed ,264.78,364.0,99.22,3,  Yes ,  Yes 
  ORD-107054 ,  SHP-507054 ,  CUST-1075 ,  2023-02-13 ,  2023-03-03 ,  2023-03-01 ,  North Americaa ,  North Americaa ,12472.0,  Air ,  3rd Paarty Logistics ,  Maachinery ,  Low ,2598.42,7.28,  Delivered ,1995.57,2599.21,603.64,4,  No ,  naan 
  ORD-107055 ,  SHP-507055 ,  CUST-1176 ,  2023-09-20 ,  2023-10-18 ,  2023-10-19 ,  Africaa ,  Europe ,5447.0,  Seaa ,  Internaal Fleet ,  Perishaables ,  Criticaal ,994.42,8.97,  Delaayed ,784.26,1078.69,294.43,3,  No ,  Yes 
  ORD-107056 ,  SHP-507056 ,  CUST-1826 ,  2022-12-06 ,  2022-12-08 ,  2022-12-07 ,  Africaa ,  Africaa ,134.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  Criticaal ,479.6,6.82,  Delivered ,403.02,494.23,91.21,5,  Yes ,  naan 
  ORD-107057 ,  SHP-507057 ,  CUST-1798 ,  2023-07-15 ,  2023-07-19 ,  2023-07-18 ,  Europe ,  Europe ,256.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Low ,14.96,0.1,  Delivered ,12.37,14.23,1.86,4,  No ,  naan 
  ORD-107058 ,  SHP-507058 ,  CUST-1348 ,  2022-11-15 ,  2022-11-19 ,  2022-11-19 ,  North Americaa ,  North Americaa ,210.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Low ,280.93,6.43,  Delivered ,207.89,299.33,91.44,4,  No ,  naan 
  ORD-107059 ,  SHP-507059 ,  CUST-1254 ,  2022-08-27 ,  2022-08-29 ,  2022-08-28 ,  Asiaa ,  Asiaa ,499.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,674.77,3.55,  Delivered ,494.49,644.63,150.14,4,  No ,  naan 
  ORD-107060 ,  SHP-507060 ,  CUST-1836 ,  2023-05-25 ,  2023-05-29 ,  2023-05-27 ,  South Americaa ,  South Americaa ,2213.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,295.83,2.77,  Delivered ,271.5,318.72,47.22,5,  Yes ,  naan 
  ORD-107061 ,  SHP-507061 ,  CUST-1701 ,  2023-03-30 ,  2023-04-01 ,  2023-03-30 ,  Asiaa ,  Asiaa ,411.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  Criticaal ,594.34,6.12,  Delivered ,473.93,559.77,85.84,4,  No ,  naan 
  ORD-107062 ,  SHP-507062 ,  CUST-1307 ,  2023-12-11 ,  2023-12-16 ,  2023-12-14 ,  Europe ,  Europe ,1324.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Medium ,1126.27,5.76,  Delivered ,640.6,820.23,179.63,5,  No ,  naan 
  ORD-107063 ,  SHP-507063 ,  CUST-1344 ,  2023-05-02 ,  2023-05-06 ,  2023-05-05 ,  Asiaa ,  Asiaa ,2280.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,862.73,14.57,  Delivered ,794.67,1079.62,284.95,5,  No ,  naan 
  ORD-107064 ,  SHP-507064 ,  CUST-1126 ,  2022-02-27 ,  2022-03-03 ,  2022-03-02 ,  South Americaa ,  South Americaa ,1080.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Low ,4249.7,14.84,  Delivered ,2289.49,2905.35,615.86,4,  No ,  naan 
  ORD-107065 ,  SHP-507065 ,  CUST-1936 ,  2023-09-26 ,  2023-11-16 ,  2023-11-14 ,  North Americaa ,  South Americaa ,9687.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Low ,39.38,0.7,  Delivered ,55.77,77.86,22.09,5,  Yes ,  Yes 
  ORD-107066 ,  SHP-507066 ,  CUST-1286 ,  2023-09-26 ,  2023-10-15 ,  2023-10-13 ,  Oceaaniaa ,  North Americaa ,14698.0,  Air ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,431.76,1.66,  Delivered ,1257.58,1570.36,312.78,5,  Yes ,  Yes 
  ORD-107067 ,  SHP-507067 ,  CUST-1765 ,  2022-09-22 ,  2022-09-26 ,  2022-09-25 ,  Europe ,  Europe ,980.0,  Roaad ,  3rd Paarty Logistics ,  Electronics ,  Low ,90.81,1.15,  Delivered ,71.65,83.38,11.73,4,  No ,  naan 
  ORD-107068 ,  SHP-507068 ,  CUST-1724 ,  2023-12-26 ,  2024-03-16 ,  2024-03-14 ,  Africaa ,  Africaa ,15681.0,  Seaa ,  Internaal Fleet ,  Electronics ,  Low ,78.63,0.97,  Delivered ,96.07,110.72,14.65,5,  No ,  naan 
  ORD-107069 ,  SHP-507069 ,  CUST-1761 ,  2022-08-30 ,  2022-09-06 ,  2022-09-06 ,  Africaa ,  Africaa ,1871.0,  Raail ,  3rd Paarty Logistics ,  Furniture ,  Low ,161.91,5.13,  Delivered ,147.22,207.26,60.04,4,  Yes ,  naan 
  ORD-107070 ,  SHP-507070 ,  CUST-1595 ,  2022-03-17 ,  2022-03-22 ,  2022-03-25 ,  North Americaa ,  North Americaa ,1062.0,  Raail ,  3rd Paarty Logistics ,  Furniture ,  Medium ,345.67,9.68,  Delaayed ,278.16,402.04,123.88,3,  No ,  naan 
  ORD-107071 ,  SHP-507071 ,  CUST-1486 ,  2023-12-06 ,  2023-12-21 ,  2023-12-19 ,  Oceaaniaa ,  Africaa ,11851.0,  Air ,  Internaal Fleet ,  Phaarmaaceuticaals ,  Criticaal ,470.21,1.86,  Delivered ,1100.11,1308.95,208.84,4,  Yes ,  Yes 
  ORD-107072 ,  SHP-507072 ,  CUST-1382 ,  2022-12-14 ,  2022-12-18 ,  2022-12-16 ,  Asiaa ,  Africaa ,2821.0,  Air ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,793.99,3.01,  Delivered ,738.58,863.11,124.53,5,  No ,  Yes 
  ORD-107073 ,  SHP-507073 ,  CUST-1405 ,  2023-06-15 ,  2023-06-21 ,  naan ,  Africaa ,  Africaa ,1856.0,  Roaad ,  3rd Paarty Logistics ,  Clothing ,  Medium ,169.45,0.86,  Caancelled ,121.18,172.6,51.42,1,  Yes ,  naan 
  ORD-107074 ,  SHP-507074 ,  CUST-1387 ,  2023-09-26 ,  2023-09-29 ,  2023-10-04 ,  Europe ,  Europe ,1294.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,915.69,15.13,  Delaayed ,817.15,964.42,147.27,3,  No ,  naan 
  ORD-107075 ,  SHP-507075 ,  CUST-1524 ,  2022-05-22 ,  2022-07-20 ,  2022-07-19 ,  Oceaaniaa ,  Asiaa ,11785.0,  Seaa ,  Internaal Fleet ,  Perishaables ,  High ,796.58,7.14,  Delivered ,656.57,800.04,143.47,5,  No ,  Yes 
  ORD-107076 ,  SHP-507076 ,  CUST-1556 ,  2023-12-31 ,  2024-01-04 ,  naan ,  South Americaa ,  South Americaa ,2068.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,672.96,2.93,  Caancelled ,515.89,717.34,201.45,1,  Yes ,  naan 
  ORD-107077 ,  SHP-507077 ,  CUST-1638 ,  2023-05-23 ,  2023-05-28 ,  2023-06-01 ,  Asiaa ,  Asiaa ,1485.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Low ,4665.13,18.47,  Delaayed ,2539.5,3680.74,1141.24,3,  No ,  naan 
  ORD-107078 ,  SHP-507078 ,  CUST-1937 ,  2023-11-03 ,  2024-01-30 ,  2024-01-30 ,  Oceaaniaa ,  North Americaa ,17017.0,  Seaa ,  Internaal Fleet ,  Clothing ,  Low ,849.75,13.86,  Delivered ,614.48,796.25,181.77,5,  No ,  Yes 
  ORD-107079 ,  SHP-507079 ,  CUST-1625 ,  2022-04-23 ,  2022-05-06 ,  2022-05-06 ,  South Americaa ,  Asiaa ,10312.0,  Air ,  Internaal Fleet ,  Perishaables ,  High ,426.34,2.67,  Delivered ,982.07,1191.48,209.41,4,  No ,  Yes 
  ORD-107080 ,  SHP-507080 ,  CUST-1944 ,  2023-05-08 ,  2023-05-13 ,  2023-05-12 ,  Oceaaniaa ,  Oceaaniaa ,1731.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Medium ,2922.25,11.96,  Delivered ,1606.66,2256.26,649.6,4,  No ,  naan 
  ORD-107081 ,  SHP-507081 ,  CUST-1275 ,  2022-12-16 ,  2023-01-07 ,  2023-01-05 ,  Oceaaniaa ,  Asiaa ,3924.0,  Seaa ,  Internaal Fleet ,  Maachinery ,  Medium ,4855.83,39.3,  Delivered ,2832.67,3592.66,759.99,5,  No ,  Yes 
  ORD-107082 ,  SHP-507082 ,  CUST-1499 ,  2022-01-19 ,  2022-01-26 ,  2022-01-25 ,  Asiaa ,  Asiaa ,2490.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Low ,27.24,0.19,  Delivered ,52.82,65.06,12.24,5,  Yes ,  naan 
  ORD-107083 ,  SHP-507083 ,  CUST-1716 ,  2023-12-30 ,  2024-01-03 ,  2024-01-03 ,  Europe ,  Europe ,517.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  Low ,2503.86,9.23,  Delivered ,1351.96,1753.66,401.7,5,  No ,  naan 
  ORD-107084 ,  SHP-507084 ,  CUST-1336 ,  2022-08-05 ,  2022-08-11 ,  2022-08-10 ,  South Americaa ,  South Americaa ,2115.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Medium ,58.89,1.59,  Delivered ,77.07,108.42,31.35,5,  Yes ,  naan 
  ORD-107085 ,  SHP-507085 ,  CUST-1949 ,  2023-05-15 ,  2023-05-19 ,  naan ,  Europe ,  Europe ,1507.0,  Raail ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,49.26,0.58,  Caancelled ,55.28,67.44,12.16,2,  Yes ,  naan 
  ORD-107086 ,  SHP-507086 ,  CUST-1931 ,  2023-10-04 ,  2023-10-10 ,  2023-10-10 ,  South Americaa ,  South Americaa ,1466.0,  Raail ,  3rd Paarty Logistics ,  Maachinery ,  Low ,3349.92,10.18,  Delivered ,1788.48,2284.16,495.68,4,  No ,  naan 
  ORD-107087 ,  SHP-507087 ,  CUST-1480 ,  2023-12-15 ,  2024-01-22 ,  2024-01-21 ,  Asiaa ,  Oceaaniaa ,7582.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  High ,437.64,12.47,  Delivered ,476.18,611.07,134.89,4,  No ,  Yes 
