OrderID,ShipmentID,CustomerID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,OriginRegion,DestinationRegion,Distance_km,ShippingMode,CarrierType,ProductCategory,Priority,Weight_kg,Volume_m3,ShipmentStatus,ShippingCost_USD,Revenue_USD,Profit_USD,CustomerRating,InsuranceRequired,CustomsCleared
ORD-106344,SHP-506344,CUST-1639,4/19/2022,7/28/2022,7/27/2022,Asia,North America,19401,Sea,Internal Fleet,Furniture,Medium,177.01,2.56,Delivered,172.34,225.3,52.96,5,No,Yes
ORD-106345,SHP-506345,CUST-1855,5/4/2022,5/10/2022,5/10/2022,Africa,Europe,4490,Air,Internal Fleet,Perishables,High,144.08,0.53,Delivered,392.43,512.69,120.26,4,Yes,Yes
ORD-106346,SHP-506346,CUST-1281,11/1/2022,11/7/2022,11/5/2022,South America,South America,2039,Road,3rd Party Logistics,Clothing,Medium,974.93,3.34,Delivered,551.45,665.83,114.38,5,No,N/A
ORD-106347,SHP-506347,CUST-1016,1/18/2022,4/14/2022,4/12/2022,Africa,South America,16680,Sea,Internal Fleet,Furniture,Medium,90.89,1.72,Delivered,112.64,149.35,36.71,4,No,Yes
ORD-106348,SHP-506348,CUST-1070,3/25/2022,4/7/2022,4/5/2022,Oceania,Oceania,9714,Air,Internal Fleet,Perishables,High,589.07,5.97,Delivered,1091.87,1454.93,363.06,4,No,N/A
ORD-106349,SHP-506349,CUST-1268,12/6/2023,12/11/2023,12/11/2023,North America,North America,1118,Rail,Internal Fleet,Machinery,Medium,2960.5,10.07,Delivered,1589.9,1926.89,336.99,4,No,N/A
ORD-106350,SHP-506350,CUST-1324,7/7/2022,9/8/2022,9/13/2022,Africa,South America,12558,Sea,Internal Fleet,Pharmaceuticals,High,335.67,2.6,Delayed,301.01,354.11,53.1,2,No,Yes
ORD-106351,SHP-506351,CUST-1793,6/13/2022,6/20/2022,6/18/2022,South America,South America,1665,Rail,3rd Party Logistics,Furniture,Medium,48.91,0.63,Delivered,44.1,55.59,11.49,4,No,N/A
ORD-106352,SHP-506352,CUST-1304,1/3/2023,1/8/2023,1/7/2023,Africa,Africa,1706,Road,3rd Party Logistics,Machinery,Low,4116.27,12.56,Delivered,2209.29,2654.75,445.46,4,No,N/A
ORD-106353,SHP-506353,CUST-1450,12/23/2023,12/27/2023,12/26/2023,South America,South America,639,Road,Internal Fleet,Machinery,Medium,598.01,2.08,Delivered,329.4,428.54,99.14,5,No,N/A
ORD-106354,SHP-506354,CUST-1006,1/29/2023,3/25/2023,3/23/2023,North America,Oceania,10826,Sea,3rd Party Logistics,Electronics,High,18.88,0.16,Delivered,56.61,74.04,17.43,4,No,Yes
ORD-106355,SHP-506355,CUST-1313,1/20/2022,4/29/2022,4/27/2022,Europe,Asia,19697,Sea,3rd Party Logistics,Pharmaceuticals,Critical,624.94,2.38,Delivered,513.92,684.77,170.85,5,No,Yes
ORD-106356,SHP-506356,CUST-1816,4/23/2022,4/27/2022,4/25/2022,South America,South America,303,Road,Internal Fleet,Furniture,Medium,142.61,6.59,Delivered,141.73,188.62,46.89,5,No,N/A
ORD-106357,SHP-506357,CUST-1102,11/13/2022,2/18/2023,2/16/2023,South America,South America,19354,Sea,3rd Party Logistics,Perishables,High,914.97,3.3,Delivered,713.13,964.48,251.35,4,Yes,N/A
ORD-106358,SHP-506358,CUST-1820,12/23/2022,1/28/2023,1/28/2023,Oceania,South America,6706,Sea,Internal Fleet,Furniture,Low,238.81,9.67,Delivered,236.27,288.05,51.78,5,No,Yes
ORD-106359,SHP-506359,CUST-1192,5/30/2022,7/14/2022,7/13/2022,South America,North America,8589,Sea,Internal Fleet,Furniture,Low,259.03,5.04,Delivered,205.63,281.56,75.93,5,Yes,Yes
ORD-106360,SHP-506360,CUST-1752,8/18/2023,11/18/2023,11/16/2023,North America,Oceania,18289,Sea,3rd Party Logistics,Pharmaceuticals,High,823.51,3.59,Delivered,653.3,854.16,200.86,5,No,Yes
ORD-106361,SHP-506361,CUST-1573,2/17/2023,4/19/2023,4/23/2023,Asia,South America,11671,Sea,Internal Fleet,Machinery,Low,818.62,2.63,Delayed,470.59,602.92,132.33,2,Yes,Yes
ORD-106362,SHP-506362,CUST-1528,2/27/2022,3/4/2022,3/10/2022,South America,South America,1220,Road,Internal Fleet,Machinery,Low,1110.83,8.76,Delayed,661.29,889.02,227.73,3,Yes,N/A
ORD-106363,SHP-506363,CUST-1170,2/23/2022,5/12/2022,5/11/2022,North America,South America,15171,Sea,Internal Fleet,Machinery,Medium,2293.73,18.62,Delivered,1378.54,1792.62,414.08,4,No,Yes
ORD-106364,SHP-506364,CUST-1536,6/24/2023,6/30/2023,6/29/2023,Oceania,North America,4185,Air,Internal Fleet,Machinery,High,4231.71,17.71,Delivered,3252.87,4253.78,1000.91,4,No,Yes
ORD-106365,SHP-506365,CUST-1250,12/27/2022,12/30/2022,12/30/2022,Oceania,Oceania,1449,Road,Internal Fleet,Pharmaceuticals,Critical,591.13,3.04,Delivered,452.06,523.02,70.96,4,Yes,N/A
ORD-106366,SHP-506366,CUST-1764,12/18/2023,12/27/2023,12/25/2023,Europe,Europe,3330,Rail,Internal Fleet,Perishables,High,978.33,3.51,Delivered,716.14,995.87,279.73,4,No,N/A
ORD-106367,SHP-506367,CUST-1386,2/27/2023,5/26/2023,5/24/2023,South America,South America,17529,Sea,Internal Fleet,Clothing,High,850.64,5.83,Delivered,697.11,890.39,193.28,5,Yes,N/A
ORD-106368,SHP-506368,CUST-1206,2/26/2022,3/10/2022,3/8/2022,Asia,Europe,7450,Air,3rd Party Logistics,Electronics,Low,15.36,0.14,Delivered,381.59,498.14,116.55,4,No,Yes
ORD-106369,SHP-506369,CUST-1540,3/5/2022,3/9/2022,3/7/2022,North America,North America,248,Road,Internal Fleet,Machinery,Medium,2481.42,14.8,Delivered,1392.44,1764.18,371.74,4,No,N/A
ORD-106370,SHP-506370,CUST-1628,8/27/2023,9/7/2023,9/5/2023,Europe,Europe,3548,Rail,3rd Party Logistics,Machinery,Medium,939.61,4.07,Delivered,538.9,708.9,170,4,Yes,N/A
ORD-106371,SHP-506371,CUST-1415,10/13/2022,10/17/2022,10/19/2022,Asia,Asia,1197,Road,3rd Party Logistics,Electronics,Low,65.44,0.58,Delayed,56.49,65.88,9.39,2,No,N/A
ORD-106372,SHP-506372,CUST-1793,12/8/2022,12/11/2022,12/17/2022,Europe,Europe,1230,Road,Internal Fleet,Machinery,High,3982.65,16.6,Delayed,2828.46,3578.49,750.03,3,No,N/A
ORD-106373,SHP-506373,CUST-1379,5/24/2023,7/9/2023,7/9/2023,Asia,Europe,8750,Sea,3rd Party Logistics,Clothing,Low,328.42,1.78,Delivered,208.25,281.26,73.01,4,Yes,Yes
ORD-106374,SHP-506374,CUST-1143,3/10/2023,3/14/2023,3/12/2023,Africa,Africa,660,Road,3rd Party Logistics,Furniture,Medium,488,21.49,Delivered,468.83,671.15,202.32,4,No,N/A
ORD-106375,SHP-506375,CUST-1024,3/14/2023,4/3/2023,4/1/2023,Africa,Oceania,14208,Air,Internal Fleet,Electronics,Low,53.34,0.64,Delivered,743.5,1044.43,300.93,5,Yes,Yes
ORD-106376,SHP-506376,CUST-1821,6/19/2023,6/23/2023,6/22/2023,Africa,Africa,1952,Road,3rd Party Logistics,Perishables,Critical,114.3,0.72,Delivered,121.72,175.14,53.42,5,No,N/A
ORD-106377,SHP-506377,CUST-1667,6/14/2023,6/20/2023,6/20/2023,Europe,Europe,2332,Road,3rd Party Logistics,Electronics,Low,64.48,0.63,Delivered,73.49,101.74,28.25,5,No,N/A
ORD-106378,SHP-506378,CUST-1072,3/22/2022,3/30/2022,3/28/2022,Africa,Africa,2025,Rail,Internal Fleet,Clothing,Medium,38.88,0.2,Delivered,37.64,50.43,12.79,4,Yes,N/A
ORD-106379,SHP-506379,CUST-1631,1/16/2023,2/15/2023,2/17/2023,North America,Asia,5968,Sea,Internal Fleet,Pharmaceuticals,High,239.68,1.77,Delayed,202.09,258.07,55.98,3,Yes,Yes
ORD-106380,SHP-506380,CUST-1823,11/25/2023,12/11/2023,12/9/2023,North America,Oceania,12281,Air,3rd Party Logistics,Perishables,High,319.08,1.21,Delivered,1021.34,1212.27,190.93,5,No,Yes
ORD-106381,SHP-506381,CUST-1832,10/10/2023,10/14/2023,10/14/2023,Africa,Africa,1008,Road,3rd Party Logistics,Furniture,Medium,42.84,1.05,Delivered,47.02,57.61,10.59,5,No,N/A
ORD-106382,SHP-506382,CUST-1092,2/20/2023,2/25/2023,2/24/2023,Asia,Asia,1247,Road,3rd Party Logistics,Machinery,Low,2276.67,7.97,Delivered,1236.74,1522.86,286.12,4,Yes,N/A
ORD-106383,SHP-506383,CUST-1504,9/11/2023,9/16/2023,9/21/2023,Asia,Asia,1476,Road,Internal Fleet,Electronics,Medium,79.11,0.64,Delayed,68.14,87.11,18.97,3,Yes,N/A
ORD-106384,SHP-506384,CUST-1597,5/14/2022,6/18/2022,6/18/2022,Europe,North America,6863,Sea,3rd Party Logistics,Perishables,Critical,755.1,7.7,Delivered,617.65,823.3,205.65,4,Yes,Yes
ORD-106385,SHP-506385,CUST-1335,12/13/2023,3/7/2024,3/6/2024,Asia,Europe,16431,Sea,3rd Party Logistics,Electronics,Medium,91.26,1,Delivered,104.91,140.12,35.21,5,Yes,Yes
ORD-106386,SHP-506386,CUST-1424,11/22/2023,11/28/2023,11/27/2023,South America,South America,2128,Road,3rd Party Logistics,Furniture,Low,25.33,0.42,Delivered,48.8,62.79,13.99,4,No,N/A
ORD-106387,SHP-506387,CUST-1498,7/13/2023,7/29/2023,7/29/2023,Asia,North America,2704,Sea,3rd Party Logistics,Electronics,Low,60.8,0.97,Delivered,48.22,59.43,11.21,4,Yes,Yes
ORD-106388,SHP-506388,CUST-1363,8/11/2022,8/17/2022,8/17/2022,North America,North America,2068,Rail,3rd Party Logistics,Perishables,High,960.27,5.04,Delivered,711.25,829.99,118.74,5,Yes,N/A
ORD-106389,SHP-506389,CUST-1946,4/25/2022,4/29/2022,4/27/2022,Oceania,Oceania,1119,Road,3rd Party Logistics,Clothing,Medium,474.57,3.17,Delivered,285.81,413.47,127.66,4,No,N/A
ORD-106390,SHP-506390,CUST-1629,11/22/2022,11/26/2022,,Asia,Asia,2333,Road,Internal Fleet,Pharmaceuticals,High,217.75,0.76,Cancelled,196.86,281.88,85.02,2,No,N/A
ORD-106391,SHP-506391,CUST-1744,7/15/2022,7/20/2022,7/18/2022,Europe,Europe,2434,Road,3rd Party Logistics,Perishables,Critical,705.14,3.67,Delivered,553.57,666.98,113.41,4,No,N/A
ORD-106392,SHP-506392,CUST-1198,9/6/2022,9/10/2022,9/9/2022,Asia,Asia,2382,Road,Internal Fleet,Electronics,High,63.49,0.47,Delivered,93.87,125,31.13,4,No,N/A
ORD-106393,SHP-506393,CUST-1717,8/14/2022,10/10/2022,10/10/2022,Europe,Asia,10960,Sea,Internal Fleet,Furniture,Low,325.15,12.1,Delivered,316.44,391.97,75.53,5,Yes,Yes
ORD-106394,SHP-506394,CUST-1412,10/10/2022,10/14/2022,10/13/2022,South America,South America,309,Road,Internal Fleet,Machinery,Low,3637.83,13.5,Delivered,1958.55,2366.57,408.02,4,Yes,N/A
ORD-106395,SHP-506395,CUST-1338,3/26/2023,5/9/2023,5/13/2023,Africa,North America,8735,Sea,Internal Fleet,Machinery,High,4848.55,15.15,Delayed,3382.52,4584.41,1201.89,2,Yes,Yes
ORD-106396,SHP-506396,CUST-1658,2/23/2022,2/28/2022,2/26/2022,South America,South America,1253,Road,Internal Fleet,Furniture,Low,185.12,6.58,Delivered,177.18,245.55,68.37,4,Yes,N/A
ORD-106397,SHP-506397,CUST-1961,10/16/2023,1/15/2024,1/15/2024,North America,Oceania,17626,Sea,3rd Party Logistics,Electronics,Low,48.75,0.41,Delivered,81.38,103.51,22.13,4,Yes,Yes
ORD-106398,SHP-506398,CUST-1936,5/2/2023,5/5/2023,5/3/2023,Oceania,Oceania,1637,Road,Internal Fleet,Pharmaceuticals,High,185.5,0.87,Delivered,163.85,191.33,27.48,4,No,N/A
ORD-106399,SHP-506399,CUST-1428,5/30/2022,7/8/2022,7/6/2022,South America,North America,7275,Sea,Internal Fleet,Furniture,Low,416.29,14.15,Delivered,371.46,471.92,100.46,5,Yes,Yes
ORD-106400,SHP-506400,CUST-1782,12/10/2023,3/3/2024,,South America,Africa,16273,Sea,Internal Fleet,Electronics,Medium,70.87,1.25,Cancelled,96.73,126.68,29.95,2,Yes,Yes
ORD-106401,SHP-506401,CUST-1898,2/25/2022,3/2/2022,3/8/2022,North America,North America,1939,Rail,3rd Party Logistics,Perishables,High,17.87,0.31,Delayed,35.78,50.73,14.95,2,No,N/A
ORD-106402,SHP-506402,CUST-1138,7/29/2022,10/5/2022,,North America,Europe,13590,Sea,Internal Fleet,Pharmaceuticals,High,635.19,2.17,Cancelled,494.02,665.47,171.45,2,No,Yes
ORD-106403,SHP-506403,CUST-1692,11/12/2022,11/16/2022,11/16/2022,Africa,Africa,863,Road,Internal Fleet,Clothing,Medium,773.66,6.81,Delivered,467.88,637.79,169.91,5,Yes,N/A
ORD-106404,SHP-506404,CUST-1941,7/17/2023,7/22/2023,7/20/2023,Africa,Africa,1195,Rail,Internal Fleet,Electronics,Low,8.1,0.07,Delivered,14.33,17.35,3.02,5,Yes,N/A
ORD-106405,SHP-506405,CUST-1541,2/4/2023,2/19/2023,2/19/2023,Asia,Africa,9852,Air,3rd Party Logistics,Machinery,Low,514.53,1.52,Delivered,765.1,1045.19,280.09,4,No,Yes
ORD-106406,SHP-506406,CUST-1056,5/7/2023,5/11/2023,5/10/2023,Europe,Europe,994,Road,Internal Fleet,Machinery,Medium,1594.04,8.4,Delivered,895.93,1165.2,269.27,4,Yes,N/A
ORD-106407,SHP-506407,CUST-1231,5/8/2022,7/13/2022,7/13/2022,North America,Europe,13041,Sea,Internal Fleet,Pharmaceuticals,Critical,350.54,1.46,Delivered,297.63,415.53,117.9,5,Yes,Yes
ORD-106408,SHP-506408,CUST-1657,1/12/2022,1/29/2022,,South America,South America,11617,Air,Internal Fleet,Clothing,Low,273.08,2.25,Cancelled,739.94,898.96,159.02,1,Yes,N/A
ORD-106409,SHP-506409,CUST-1434,1/24/2022,1/28/2022,1/28/2022,South America,South America,1160,Road,Internal Fleet,Electronics,Low,54.56,0.57,Delivered,50.34,65.67,15.33,4,No,N/A
ORD-106410,SHP-506410,CUST-1383,5/6/2022,5/16/2022,5/14/2022,Africa,Africa,3027,Rail,Internal Fleet,Clothing,Medium,956.01,8.25,Delivered,584.75,709.21,124.46,5,Yes,N/A
ORD-106411,SHP-506411,CUST-1559,11/27/2022,12/10/2022,12/9/2022,Europe,Asia,10350,Air,Internal Fleet,Perishables,High,100.97,0.55,Delivered,745.47,921.23,175.76,4,No,Yes
ORD-106412,SHP-506412,CUST-1193,6/20/2022,6/26/2022,6/26/2022,North America,North America,2187,Road,Internal Fleet,Clothing,Low,192.67,1.26,Delivered,141.7,198.33,56.63,5,No,N/A
ORD-106413,SHP-506413,CUST-1735,4/15/2022,4/17/2022,4/16/2022,Africa,Africa,869,Road,Internal Fleet,Perishables,High,195.33,0.72,Delivered,153.3,207.93,54.63,5,No,N/A
ORD-106414,SHP-506414,CUST-1647,8/9/2022,8/17/2022,8/15/2022,Europe,Europe,2140,Rail,Internal Fleet,Machinery,Low,1973.52,5.94,Delivered,1063.24,1455.09,391.85,4,No,N/A
ORD-106415,SHP-506415,CUST-1533,2/26/2022,3/2/2022,3/1/2022,North America,Oceania,2910,Air,Internal Fleet,Perishables,Critical,949.12,3.33,Delivered,849.35,994.22,144.87,5,No,Yes
ORD-106416,SHP-506416,CUST-1517,10/23/2023,10/27/2023,10/27/2023,South America,South America,792,Road,Internal Fleet,Electronics,Low,52.96,0.36,Delivered,41.93,57.39,15.46,5,Yes,N/A
ORD-106417,SHP-506417,CUST-1715,7/6/2023,7/9/2023,7/9/2023,South America,South America,1366,Road,Internal Fleet,Pharmaceuticals,Critical,659.38,8.03,Delivered,559.61,726.05,166.44,5,Yes,N/A
ORD-106418,SHP-506418,CUST-1750,2/2/2022,2/4/2022,,Africa,Africa,495,Road,Internal Fleet,Pharmaceuticals,High,889.49,5.32,Cancelled,656.99,846.03,189.04,1,Yes,N/A
ORD-106419,SHP-506419,CUST-1184,6/10/2022,6/22/2022,6/27/2022,Europe,Europe,3770,Rail,3rd Party Logistics,Electronics,Medium,16.12,0.12,Delayed,39.47,50.28,10.81,2,Yes,N/A
ORD-106420,SHP-506420,CUST-1871,4/18/2022,4/21/2022,4/21/2022,South America,South America,1468,Road,3rd Party Logistics,Electronics,High,62.82,0.45,Delivered,75.36,105.92,30.56,4,No,N/A
ORD-106421,SHP-506421,CUST-1291,3/6/2022,3/19/2022,3/19/2022,Europe,Europe,8007,Air,3rd Party Logistics,Electronics,Low,82.9,1.01,Delivered,451.91,543.76,91.85,5,No,N/A
ORD-106422,SHP-506422,CUST-1334,3/17/2022,3/21/2022,3/24/2022,Africa,Africa,1090,Road,Internal Fleet,Furniture,Medium,143.03,2.23,Delayed,110.2,153.64,43.44,2,Yes,N/A
ORD-106423,SHP-506423,CUST-1731,2/15/2022,5/8/2022,5/6/2022,Asia,Europe,16295,Sea,Internal Fleet,Perishables,High,577.58,8.56,Delivered,550.27,786.06,235.79,4,No,Yes
ORD-106424,SHP-506424,CUST-1115,3/29/2023,5/21/2023,5/22/2023,Europe,South America,10108,Sea,Internal Fleet,Electronics,Low,18.98,0.29,Delayed,42.73,51.3,8.57,2,Yes,Yes
ORD-106425,SHP-506425,CUST-1824,3/26/2023,3/29/2023,3/29/2023,Oceania,Oceania,1781,Road,Internal Fleet,Pharmaceuticals,High,593.9,8.31,Delivered,528.84,766.75,237.91,4,Yes,N/A
ORD-106426,SHP-506426,CUST-1048,3/10/2023,5/11/2023,5/11/2023,Europe,Africa,11847,Sea,Internal Fleet,Clothing,Low,215.62,1.16,Delivered,154.92,224.19,69.27,5,No,Yes
ORD-106427,SHP-506427,CUST-1684,9/18/2023,9/22/2023,9/21/2023,Africa,Africa,2030,Road,3rd Party Logistics,Clothing,High,141.73,1.26,Delivered,148.15,197.99,49.84,5,Yes,N/A
ORD-106428,SHP-506428,CUST-1081,11/4/2022,11/14/2022,11/12/2022,Oceania,Oceania,3033,Rail,3rd Party Logistics,Furniture,Medium,455.26,7.36,Delivered,325.53,400.58,75.05,4,Yes,N/A
ORD-106429,SHP-506429,CUST-1833,2/9/2023,2/13/2023,2/13/2023,Asia,Europe,2567,Air,3rd Party Logistics,Perishables,Critical,313.81,1.17,Delivered,385.98,493.63,107.65,4,Yes,Yes
ORD-106430,SHP-506430,CUST-1332,9/28/2023,10/4/2023,,South America,South America,2110,Rail,Internal Fleet,Perishables,High,257.78,1.31,Cancelled,206.49,248.02,41.53,1,No,N/A
ORD-106431,SHP-506431,CUST-1556,5/23/2022,5/25/2022,5/23/2022,North America,North America,1077,Road,Internal Fleet,Perishables,High,374.81,1.57,Delivered,285.1,338.15,53.05,5,Yes,N/A
ORD-106432,SHP-506432,CUST-1334,10/11/2023,10/15/2023,10/14/2023,Africa,Africa,2378,Road,Internal Fleet,Pharmaceuticals,High,377.87,3.37,Delivered,335.76,457.04,121.28,5,No,N/A
ORD-106433,SHP-506433,CUST-1531,10/15/2022,10/18/2022,10/17/2022,North America,North America,1544,Road,3rd Party Logistics,Pharmaceuticals,High,611.63,2.59,Delivered,461.31,610.75,149.44,4,No,N/A
ORD-106434,SHP-506434,CUST-1959,3/13/2022,6/11/2022,6/9/2022,Asia,Africa,17597,Sea,3rd Party Logistics,Furniture,Medium,277.45,4.41,Delivered,235.57,310.73,75.16,4,No,Yes
ORD-106435,SHP-506435,CUST-1220,2/11/2023,2/13/2023,2/15/2023,Oceania,Oceania,654,Road,Internal Fleet,Perishables,High,427.8,1.72,Delayed,313.17,383.42,70.25,3,No,N/A
ORD-106436,SHP-506436,CUST-1634,7/8/2023,7/10/2023,7/8/2023,Asia,Asia,527,Road,Internal Fleet,Perishables,Critical,589.17,5.95,Delivered,470.56,574.31,103.75,5,No,N/A
ORD-106437,SHP-506437,CUST-1745,9/21/2022,11/2/2022,11/2/2022,Europe,Oceania,7852,Sea,Internal Fleet,Electronics,Low,89.18,0.67,Delivered,74.82,108.26,33.44,5,No,Yes
ORD-106438,SHP-506438,CUST-1732,8/9/2022,8/12/2022,8/12/2022,North America,North America,909,Rail,3rd Party Logistics,Perishables,High,964.27,5.02,Delivered,701.43,938.96,237.53,4,Yes,N/A
ORD-106439,SHP-506439,CUST-1322,2/13/2022,2/15/2022,2/15/2022,North America,North America,191,Road,Internal Fleet,Pharmaceuticals,High,678.98,2.55,Delivered,478.26,667.57,189.31,4,No,N/A
ORD-106440,SHP-506440,CUST-1850,2/27/2023,3/7/2023,3/8/2023,Asia,Africa,5655,Air,3rd Party Logistics,Electronics,High,6.21,0.04,Delayed,372.18,470.27,98.09,2,No,Yes
ORD-106441,SHP-506441,CUST-1002,10/16/2022,10/22/2022,,Oceania,Africa,3098,Air,3rd Party Logistics,Electronics,Low,27.85,0.5,Cancelled,173.82,243.89,70.07,2,No,Yes
ORD-106442,SHP-506442,CUST-1693,8/2/2023,8/6/2023,8/5/2023,North America,North America,2305,Road,3rd Party Logistics,Perishables,High,245.23,1.25,Delivered,220.56,301.44,80.88,4,Yes,N/A
ORD-106443,SHP-506443,CUST-1205,2/5/2022,2/22/2022,2/21/2022,South America,South America,11762,Air,3rd Party Logistics,Clothing,Medium,57.37,1.14,Delivered,628.21,788.43,160.22,5,No,N/A
ORD-106444,SHP-506444,CUST-1831,8/22/2023,8/27/2023,8/27/2023,Asia,Asia,1581,Road,3rd Party Logistics,Machinery,Low,3377.13,14.31,Delivered,1855.37,2533.15,677.78,4,No,N/A
ORD-106445,SHP-506445,CUST-1039,6/22/2023,7/9/2023,7/9/2023,Europe,Europe,13218,Air,Internal Fleet,Pharmaceuticals,High,845.89,7.39,Delivered,1505.13,2148.85,643.72,5,Yes,N/A
ORD-106446,SHP-506446,CUST-1058,4/3/2023,4/8/2023,4/6/2023,Europe,Europe,1343,Road,3rd Party Logistics,Clothing,Low,287.9,4.15,Delivered,205.59,249.61,44.02,4,No,N/A
ORD-106447,SHP-506447,CUST-1950,10/21/2022,10/24/2022,10/24/2022,Europe,Europe,2286,Air,3rd Party Logistics,Perishables,High,543.13,3.84,Delivered,551.53,724.87,173.34,5,Yes,N/A
ORD-106448,SHP-506448,CUST-1573,4/10/2022,4/25/2022,4/25/2022,North America,Europe,2807,Sea,Internal Fleet,Perishables,High,346.31,2.11,Delivered,263.43,379.34,115.91,5,No,Yes
ORD-106449,SHP-506449,CUST-1643,5/31/2022,6/6/2022,6/4/2022,Asia,Asia,2178,Road,Internal Fleet,Clothing,Medium,851.19,11.16,Delivered,569.83,795.72,225.89,4,No,N/A
ORD-106450,SHP-506450,CUST-1506,5/16/2022,5/18/2022,,Europe,Europe,458,Road,Internal Fleet,Perishables,High,528.36,5.33,Cancelled,421.67,563.39,141.72,1,Yes,N/A
ORD-106451,SHP-506451,CUST-1571,10/7/2022,10/11/2022,10/10/2022,Asia,Asia,1273,Rail,3rd Party Logistics,Pharmaceuticals,High,220.27,1.93,Delivered,181.49,212.51,31.02,4,No,N/A
ORD-106452,SHP-506452,CUST-1883,1/10/2023,1/21/2023,1/19/2023,North America,North America,3238,Rail,3rd Party Logistics,Electronics,Low,46.48,0.47,Delivered,53.82,68.45,14.63,4,No,N/A
ORD-106453,SHP-506453,CUST-1842,4/11/2023,4/24/2023,4/22/2023,South America,Asia,2085,Sea,Internal Fleet,Furniture,Low,438.33,5.96,Delivered,285.03,383.43,98.4,5,No,Yes
ORD-106454,SHP-506454,CUST-1121,2/28/2023,3/11/2023,3/10/2023,South America,South America,8723,Air,Internal Fleet,Perishables,High,590.8,4.91,Delivered,1014.83,1291.78,276.95,5,Yes,N/A
ORD-106455,SHP-506455,CUST-1478,9/5/2023,9/9/2023,,South America,South America,1846,Road,Internal Fleet,Perishables,High,820.25,3.3,Cancelled,612.12,887.04,274.92,2,Yes,N/A
ORD-106456,SHP-506456,CUST-1618,5/9/2023,5/18/2023,,North America,North America,2451,Rail,3rd Party Logistics,Clothing,Low,799.97,14.79,Cancelled,567.49,780.88,213.39,2,Yes,N/A
ORD-106457,SHP-506457,CUST-1095,10/27/2023,11/1/2023,11/1/2023,Europe,Europe,1357,Road,Internal Fleet,Electronics,Low,75.63,0.56,Delivered,63.76,76.9,13.14,5,Yes,N/A
ORD-106458,SHP-506458,CUST-1858,4/28/2022,5/13/2022,5/11/2022,North America,Europe,9651,Air,Internal Fleet,Clothing,Medium,608.98,2.56,Delivered,812.65,1054.1,241.45,4,No,Yes
ORD-106459,SHP-506459,CUST-1413,2/13/2023,2/21/2023,2/21/2023,Asia,Asia,3087,Rail,3rd Party Logistics,Pharmaceuticals,High,778.41,4.41,Delivered,595.36,753.24,157.88,4,Yes,N/A
ORD-106460,SHP-506460,CUST-1234,1/17/2022,4/27/2022,4/25/2022,South America,North America,19528,Sea,3rd Party Logistics,Clothing,Low,815.48,3.29,Delivered,499.2,663.01,163.81,5,Yes,Yes
ORD-106461,SHP-506461,CUST-1897,10/6/2023,10/8/2023,10/7/2023,Asia,Asia,618,Road,Internal Fleet,Perishables,High,916.94,3.27,Delivered,650.58,835.32,184.74,4,No,N/A
ORD-106462,SHP-506462,CUST-1061,9/8/2022,9/16/2022,9/14/2022,North America,North America,2176,Rail,3rd Party Logistics,Electronics,Low,53.44,1.01,Delivered,54.18,66.17,11.99,5,No,N/A
ORD-106463,SHP-506463,CUST-1255,8/20/2023,10/27/2023,11/1/2023,Africa,North America,13452,Sea,3rd Party Logistics,Pharmaceuticals,High,28.92,0.1,Delayed,72.58,99.24,26.66,2,Yes,Yes
ORD-106464,SHP-506464,CUST-1560,12/25/2023,1/3/2024,1/3/2024,Africa,Africa,3216,Rail,Internal Fleet,Perishables,High,343.99,2.38,Delivered,288.01,340.43,52.42,5,No,N/A
ORD-106465,SHP-506465,CUST-1904,4/15/2022,7/2/2022,7/2/2022,North America,Oceania,15442,Sea,Internal Fleet,Pharmaceuticals,High,475.21,4.08,Delivered,422.16,552.88,130.72,4,No,Yes
ORD-106466,SHP-506466,CUST-1347,9/3/2023,9/5/2023,9/4/2023,Europe,Europe,470,Rail,Internal Fleet,Perishables,High,594.51,2.42,Delivered,422.72,525.46,102.74,5,Yes,N/A
ORD-106467,SHP-506467,CUST-1670,2/10/2022,4/9/2022,4/9/2022,Oceania,Oceania,11545,Sea,3rd Party Logistics,Perishables,High,264.77,1.12,Delivered,231.72,333.67,101.95,4,No,N/A
ORD-106468,SHP-506468,CUST-1123,7/26/2023,7/28/2023,7/28/2023,Asia,Asia,334,Rail,3rd Party Logistics,Perishables,Critical,675.3,3.72,Delivered,490.81,609.13,118.32,5,No,N/A
ORD-106469,SHP-506469,CUST-1481,8/22/2023,9/7/2023,9/8/2023,North America,Africa,10416,Air,Internal Fleet,Furniture,Low,176.21,2.43,Delayed,633.26,793.02,159.76,3,Yes,Yes
ORD-106470,SHP-506470,CUST-1316,4/14/2023,4/19/2023,4/19/2023,North America,North America,1241,Road,3rd Party Logistics,Machinery,Low,2312.58,10.89,Delivered,1283.79,1748.68,464.89,4,Yes,N/A
ORD-106471,SHP-506471,CUST-1503,7/9/2023,7/14/2023,7/14/2023,Africa,Africa,1582,Road,Internal Fleet,Electronics,Medium,64.5,0.45,Delivered,60.52,71.93,11.41,4,No,N/A
ORD-106472,SHP-506472,CUST-1718,6/17/2023,6/23/2023,6/21/2023,South America,South America,1966,Road,3rd Party Logistics,Furniture,Medium,263.85,4.16,Delivered,203.06,253.29,50.23,4,No,N/A
